colonie_id;secteur_nom_en;secteur_nom_fr;colonie_nom_en;colonie_nom_fr;etang;gestion;sousunite_nom_en;sousunite_nom_fr;subreg_id;latitude;longitude
404;ILE DE BATZ;ILE DE BATZ;Toul ar Zarpant;Toul Ar Zarpant;;; ; ;2;48.74733592;-4.037651263
405;ILE DE BATZ;ILE DE BATZ;Toull Derrien;Toull Derrien;;; ; ;2;48.72682171;-4.013198032
406;LE FOUR;LE FOUR;Ar Melgorn Bras, roche principale;Ar Melgorn Bras, roche principale;;; ; ;2;48.51633764;-4.782850625
407;LE FOUR;LE FOUR;Beg Ar Garc'hine, roche principale;Beg Ar Garc'hine, roche principale;;; ; ;2;48.50371046;-4.778252836
408;LE FOUR;LE FOUR;Enez Tegiog, roche principale;Enez Tegiog, roche principale;;; ; ;2;48.52896992;-4.775340995
409;LE FOUR;LE FOUR;Gwaltog, roche principale;Gwaltog, roche principale;;; ; ;2;48.4288128;-4.798437354
410;LE FOUR;LE FOUR;Mousou Bras, roche principale;Mouzou Bras, roche principale;;; ; ;2;48.5102612;-4.776183587
411;LE FOUR;LE FOUR;Pointe nw Presqu'ile Saint-Laurent;Pointe nw Presqu'Ile Saint-Laurent;;; ; ;2;48.51930206;-4.776163039
412;MONT SAINT MICHEL ET RADE DE CANCALE;MONT SAINT MICHEL ET RADE DE CANCALE;Falaises de Port Pican;Falaises de Port Pican;;; ; ;2;48.69629064;-1.845209141
413;MONT SAINT MICHEL ET RADE DE CANCALE;MONT SAINT MICHEL ET RADE DE CANCALE;Ile des Rimains;Ile des Rimains;;; ; ;2;48.68174921;-1.826721904
415;MONT SAINT MICHEL ET RADE DE CANCALE;MONT SAINT MICHEL ET RADE DE CANCALE;Le Rocher de Cancale;Le Rocher de Cancale;;; ; ;2;48.67936693;-1.830816241
416;MONT SAINT MICHEL ET RADE DE CANCALE;MONT SAINT MICHEL ET RADE DE CANCALE;Roche Herpin;Roche Herpin;;; ; ;2;48.72112597;-1.830535981
417;OUESSANT ET DEPENDANCES;OUESSANT ET DEPENDANCES;Enez An Ein;Enez An Ein;;; ; ;2;48.4494649;-5.058111891
418;OUESSANT ET DEPENDANCES;OUESSANT ET DEPENDANCES;Enez ar Bougeviou Glaz;Enez ar Bougeviou Glaz;;; ; ;2;48.48139606;-5.061715277
419;OUESSANT ET DEPENDANCES;OUESSANT ET DEPENDANCES;Keller;Keller;;; ; ;2;48.479943;-5.097179635
420;OUESSANT ET DEPENDANCES;OUESSANT ET DEPENDANCES;Ledenez Porz Goret;Ledenez Porz Goret;;; ; ;2;48.44122761;-5.114184443
421;OUESSANT ET DEPENDANCES;OUESSANT ET DEPENDANCES;Littoral de l'Ile;Littoral de l'Ile;;; ; ;2;48.46440319;-5.049549592
422;OUESSANT ET DEPENDANCES;OUESSANT ET DEPENDANCES;Penn ar Men Du;Penn ar Men Du;;; ; ;2;48.4815155;-5.076427511
423;OUESSANT ET DEPENDANCES;OUESSANT ET DEPENDANCES;Roc'h Mell;Roc'h Mell;;; ; ;2;48.48581179;-5.069924031
424;OUESSANT ET DEPENDANCES;OUESSANT ET DEPENDANCES;Roc'h Nell;Roc'h Nell;;; ; ;2;48.43956285;-5.086680212
425;OUESSANT ET DEPENDANCES;OUESSANT ET DEPENDANCES;Roches de Yusin-Korn Héré;Roches de Yusin-Korn Héré;;; ; ;2;48.47324511;-5.105500758
426;OUESSANT ET DEPENDANCES;OUESSANT ET DEPENDANCES;Youc'h d'Arland;Youc'h d'Arland;;; ; ;2;48.45760231;-5.035077375
427;OUESSANT ET DEPENDANCES;OUESSANT ET DEPENDANCES;Youc'h Korz;Youc'h Korz;;; ; ;2;48.44555493;-5.116599886
428;PAYS PAGAN;PAYS PAGAN;Al Louet;Al Louet;;; ; ;2;48.67829092;-4.365378911
429;PAYS PAGAN;PAYS PAGAN;Ar Vorbic;Ar Vorbic;;; ; ;2;48.66581068;-4.386895436
430;PAYS PAGAN;PAYS PAGAN;Beg Pol;Beg Pol;;; ; ;2;48.67810532;-4.346482804
431;PAYS PAGAN;PAYS PAGAN;Carreveloc;Carreveloc;;; ; ;2;48.6656765;-4.393333409
432;PAYS PAGAN;PAYS PAGAN;Enez Kerlouan;Enez Kerlouan;;; ; ;2;48.67846514;-4.360659208
433;PAYS PAGAN;PAYS PAGAN;Golhedoc;Golhedoc;;; ; ;2;48.67846514;-4.360659208
434;PAYS PAGAN;PAYS PAGAN;Ledenez du Corréjou;Ledenez du Corréjou;;; ; ;2;48.62551706;-4.506993215
435;PAYS PAGAN;PAYS PAGAN;Loccarrec NE;Loccarrec NE;;; ; ;2;48.65710857;-4.443365338
436;PAYS PAGAN;PAYS PAGAN;Roche Est Sémaphore Brignogan;Roche Est Sémaphore Brignogan;;; ; ;2;48.67759319;-4.332728612
437;PLATEAU DE LA MELOINE;PLATEAU DE LA MELOINE;PLATEAU DE LA MELOINE;PLATEAU DE LA MELOINE;;; ; ;2;48.7255;-3.73055
438;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Anse de Dellec;Anse de Dellec;;; ; ;2;48.35529407;-4.559648962
439;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Ar Minou Vraz;Ar Minou Vraz;;; ; ;2;48.33716368;-4.628587017
440;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Deolen;Deolen;;; ; ;2;48.34581288;-4.641095352
441;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Le Conquet;Le Conquet;;; ; ;2;48.3578;-4.76667
442;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Le Rospects;Les Rospects;;; ; ;2;48.32542374;-4.762298797
443;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Porz Ilien;Porz Ilien;;; ; ;2;48.38076409;-4.765144898
444;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Pointe des Capucins Pointe Toulinguet;Pointe des Capucins Point Toulinguet;;; ; ;2;48.38076409;-4.765144898
445;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Pointe Toulinguet Pointe de Pen Hir;Pointe Toulinguet Pointe de Pen Hir;;; ; ;2;48.26401727;-4.619708522
446;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Pointe de Pen Hir Pointe de Pen Ar Vir;Pointe de Pen Hir Pointe de Pen Ar Vir;;; ; ;2;48.17120216;-4.558230802
447;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;An Daoue Vihan;An Daoue Vihan;;; ; ;2;48.25148138;-4.623258077
448;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;An Daoue Vras;An Daoue Vras;;; ; ;2;48.25405594;-4.622020351
449;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Ar Benn C'hlas;Ar Benn C'hlas;;; ; ;2;48.25024881;-4.626252047
450;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Ar Benn Ed;Ar Benn Ed;;; ; ;2;48.24709969;-4.633371769
451;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Ar Berniou Pez Toull ar Gest;Ar Berniou Pez Toull Ar Gest;;; ; ;2;633060602;-4
452;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Ar Chelod;Ar Chelod;;; ; ;2;48.24977517;-4.628629787
453;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Ar Guest;Ar Guest;;; ; ;2;48.27343093;-4.642042919
454;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Enez Krenn an Aber;Enez Krenn an Aber;;; ; ;2;48.22176052;-4.437132113
455;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Le Lion;Le Lion;;; ; ;2;48.27294454;-4.643228321
456;POINTE SAINT-MATHIEU;POINTE SAINT-MATHIEU;Pointe des Espagnols Pointe des Capucins;Pointe des Espagnols Pointe des Capucins;;; ; ;2;48.33513748;-4.558586308
457;RADE DE BREST;RADE DE BREST;Brest;Brest;;; ; ;2;48.3897;-4.48333
458;RADE DE BREST;RADE DE BREST;Gabion de La Pointe de Lanveoc;Gabion de La Pointe de Lanveoc;;; ; ;2;48.29469205;-4.453132768
459;RADE DE BREST;RADE DE BREST;Gouesnou;Gouesnou;;; ; ;2;48.4536;-4.46667
460;RADE DE BREST;RADE DE BREST;Île Longue;Île Longue;;; ; ;2;48.30147372;-4.511944458
461;RADE DE BREST;RADE DE BREST;Relecq Kerhuon;Le Relecq Kerhuon;;; ; ;2;48.4086;-4.4
462;RADE DE BREST;RADE DE BREST;Pont Albert Louppe Nord;Pont Albert Louppe Nord;;; ; ;2;48.38868716;-4.400759007
463;RADE DE BREST;RADE DE BREST;Enez Krenn;Enez Krenn;;; ; ;2;48.32382283;-4.462056724
464;RADE DE BREST;RADE DE BREST;Enez Treberon;Enez Treberon;;; ; ;2;48.30333923;-4.537222016
465;RADE DE BREST;RADE DE BREST;Enez Varo;Enez Varo;;; ; ;2;48.30537227;-4.53016247
466;REGION DES ABERS;REGION DES ABERS;An Dord;An Dord;;; ; ;2;48.58715658;-4.640610332
467;REGION DES ABERS;REGION DES ABERS;An Enez Vihan Trevorc'h;An Enez Vihan Trevorc'h;;; ; ;2;48.58821589;-4.641241571
468;REGION DES ABERS;REGION DES ABERS;An Enez Vras Trevorc'h;An Enez Vras Trevorc'h;;; ; ;2;48.5862264;-4.641052568
469;REGION DES ABERS;REGION DES ABERS;Ar C'hastell;Ar C'hastell;;; ; ;2;48.62978044;-4.582082388
470;REGION DES ABERS;REGION DES ABERS;Ar Yuc'h;Ar Yuc'h;;; ; ;2;48.62594104;-4.602537358
471;REGION DES ABERS;REGION DES ABERS;Enez C'hlas;Enez C'hlas;;; ; ;2;48.56543309;-4.726277992
472;REGION DES ABERS;REGION DES ABERS;Enez Geignog;Enez Geignog;;; ; ;2;48.60049001;-4.636089321
473;REGION DES ABERS;REGION DES ABERS;Enez Groaz;Enez Groaz;;; ; ;2;48.6142247;-4.604092787
474;REGION DES ABERS;REGION DES ABERS;Enez Reservo;Enez Reservo;;; ; ;2;48.58303408;-4.671135823
475;REGION DES ABERS;REGION DES ABERS;Enez Stagaden;Enez Stagaden;;; ; ;2;48.62413477;-4.59436865
476;REGION DES ABERS;REGION DES ABERS;Tarieg;Enez Tarieg;;; ; ;2;48.60059277;-4.622353552
477;REGION DES ABERS;REGION DES ABERS;Tarieg;Enez Valan;;; ; ;2;48.63467534;-4.572683428
478;REGION DES ABERS;REGION DES ABERS;Werc'h;Enez Werc'h;;; ; ;2;48.63882281;-4.568802291
479;REGION DES ABERS;REGION DES ABERS;îlots hors Trevorc'h;Îlots hors Trevorc'h;;; ; ;2;48.59222276;-4.612803332
480;REGION DES ABERS;REGION DES ABERS;Karreg Men Ozou;Karreg Men Ozou;;; ; ;2;48.63132442;-4.560594156
481;REGION DES ABERS;REGION DES ABERS;Kern ar Gwenn;Kern Ar Gwenn;;; ; ;2;48.58303408;-4.671135823
482;REGION DES ABERS;REGION DES ABERS;Lezenn;Lezenn;;; ; ;2;48.63186773;-4.583362339
483;REGION DES ABERS;REGION DES ABERS;Men Kac'het;Men Kac'het;;; ; ;2;48.63421009;-4.587517094
484;REGION DES ABERS;REGION DES ABERS;Men Louet;Men Louet;;; ; ;2;48.56532386;-4.721038048
485;REGION DES ABERS;REGION DES ABERS;Trellam;Trellam;;; ; ;2;48.6045372;-4.62526842
486;TREGOR NORD;TREGOR NORD;Taveeg;Taveeg;;; ; ;2;48.83674835;-3.407125301
487;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Ar Bouc'h;Ar Bouc'h;;;Colonies urbaines;Colonies urbaines;3;49.637692;-1.631098
488;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Ar Gloued;Ar Gloued;;;Colonies naturelles;Colonies naturelles;3;49.34627;-0.651858
489;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Ar Gurunenn Zabl;Ar Gurunenn Zabl;;;Colonies naturelles;Colonies naturelles;3;49.396075;-0.626981
490;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Ar Run;Ar Run;;;Colonies naturelles;Colonies naturelles;3;49.5784;0.102577
491;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Enez ar Razed;Enez ar Razed;;;Colonies naturelles;Colonies naturelles;3;49.536646;-1.883066
492;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Enez Penn-Fret;Enez Penn-Fret;;;Colonies naturelles;Colonies naturelles;3;49.396501;-0.953659
493;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Enezenn Al Loc'h;Enezenn Al Loc'h;;;Colonies naturelles;Colonies naturelles;3;49.519769;-1.88175
494;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Enezenn Sant Nikolaz;Enezenn Sant Nikolaz;;;Colonies naturelles;Colonies naturelles;3;49.497897;0.366251
495;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Glenen Goz;Glenen Goz;;;Colonies naturelles;Colonies naturelles;3;49.13992;-1.585588
496;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Ilot Ouest de Karreg Meilh Koz;Ilot Ouest de Karreg Meilh Koz;;;Colonies urbaines;Colonies urbaines;3;48.837704;-1.59732
497;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Karreg Jambi;Karreg Jambi;;;Colonies naturelles;Colonies naturelles;3;49.493437;-1.154712
498;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Karreg Kristoff;Karreg Kristoff;;;Colonies naturelles;Colonies naturelles;3;49.497966;-1.146308
499;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Kastell Razed;Kastell Razed;;;Colonies naturelles;Colonies naturelles;3;48.873855;-1.827625
500;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Kastell Bargen;Kastell Bargen;;;Colonies naturelles;Colonies naturelles;3;49.589133;-1.243162
501;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Kastell Bihan;Kastell Bihan;;;Colonies naturelles;Colonies naturelles;3;49.823196;0.519485
502;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Moelez;Moelez;;;Colonies naturelles;Colonies naturelles;3;49.255342;-0.808162
503;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;An Draeneg Gevred-la tombe;An Draeneg Gevred-la tombe;;;Colonies naturelles;Colonies naturelles;3;49.917324;1.005932
504;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Laon Ar Gavri;Laon Ar Gavri;;;Colonies urbaines;Colonies urbaines;3;49.505923;0.085953
505;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Laon Melen;Laon Melen;;;Colonies naturelles;Colonies naturelles;3;49.230813;-1.601669
506;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;An Draeneg Bihan-le veau;An Draeneg Bihan-le veau;;;Colonies naturelles;Colonies naturelles;3;49.6533157;-1.599481
507;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Penneg Ern;Penneg Ern;;;Colonies urbaines;Colonies urbaines;3;49.361354;0.064894
508;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Beg Duric;Beg Duric;;;Colonies urbaines;Colonies urbaines;3;49.380096;0.091788
509;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Chubeguez a Vez;Chubeguez a Vez;;;Colonies urbaines;Colonies urbaines;3;47.37654052;-2.956377303
510;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;En Eidig;En Eidig;;;Colonies urbaines;Colonies urbaines;3;47.33994496;-2.875527557
511;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Er Houlumer;Er Houlumer;;;Colonies urbaines;Colonies urbaines;3;18345654;-3
512;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Er Jeneteu;Er Jeneteu;;;Colonies urbaines;Colonies urbaines;3;47.39697394;-2.942242024
513;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Er Vaz Kreiz;Er Vaz Kreiz;;;Colonies urbaines;Colonies urbaines;3;47.37237862;-2.946934765
514;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Er Vaz Pell;Er Vaz Pell;;;Colonies urbaines;Colonies urbaines;3;47.36926193;-2.946177843
515;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Er Vaz Tost;Er Vaz Tost;;;Colonies urbaines;Colonies urbaines;3;47.37415077;-2.948682857
516;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Er Yoh;Er Yoh;;;Colonies urbaines;Colonies urbaines;3;47.38901905;-2.937479853
517;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Glazig;Glazig;;;Colonies urbaines;Colonies urbaines;3;47.41669237;-3.026651317
518;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Grimod Tost;Grimod Tost;;;Colonies urbaines;Colonies urbaines;3;47.35405224;-2.966246775
519;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Groah Hoad;Groah Hoad;;;Colonies urbaines;Colonies urbaines;3;47.40316091;-2.949829818
520;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Er Hegin, 2 îlots et roches;Er Hegin, 2 îlots et roches;;;Colonies urbaines;Colonies urbaines;3;47.4079767;-3.004762622
521;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Er Valueg, 5 îlots et roches;Er Valueg, 5 îlots et roches;;;Colonies urbaines;Colonies urbaines;3;47.41163035;-3.015658686
522;ARCHIPEL DE HOUAT;ARCHIPEL DE HOUAT;Les Grands Cardinaux Er Hardenn Vras, 5 îlots et roches;Les Grands Cardinaux Er Hardenn Vras, 5 îlots et roches;;;Colonies urbaines;Colonies urbaines;3;47.32556754;-2.835154262
523;ARCHIPEL DE GLENAN;ARCHIPEL DE GLENAN;Ar Balen;Ar Balen;;;Colonies urbaines;Colonies urbaines;3;47.72275858;-3.992509817
524;RADE DE CHERBOURG;RADE DE CHERBOURG;Agglomération de Cherbourg-Octeville;Agglomération de Cherbourg-Octeville;;;Colonies urbaines;Colonies urbaines;4;49.637692;-1.631098
525;Falaises du Bessin oriental;Falaises du Bessin oriental;Arromanches-Longues / Cap Manvieux;Arromanches-Longues / Cap Manvieux;;;Colonies naturelles;Colonies naturelles;4;49.34627;-0.651858
526;Falaises du Bessin oriental;Falaises du Bessin oriental;Arromanches ponton;Arromanches ponton;;;Colonies naturelles;Colonies naturelles;4;49.396075;-0.626981
527;PAYS DE CAUX;PAYS DE CAUX;Cauville-sur-Mer - Octeville-sur-Mer;Cauville-sur-Mer - Octeville-sur-Mer;;;Colonies naturelles;Colonies naturelles;4;49.5784;0.102577
528;CÔTE OUEST-COTENTIN;CÔTE OUEST-COTENTIN;Centrale  et ponton mine de Flamanville;Centrale  et ponton mine de Flamanville;;;Colonies naturelles;Colonies naturelles;4;49.536646;-1.883066
529;ESTUAIRE SEINE;ESTUAIRE SEINE;Falaises rive droite Seine (St-Vigor & Gonfreville);Falaises rive droite Seine (St-Vigor & Gonfreville);;;Colonies naturelles;Colonies naturelles;4;49.497897;0.366251
530;ÎLES SAINT-MARCOUF;ÎLES SAINT-MARCOUF;Île de Terre;Île de Terre;;;Colonies naturelles;Colonies naturelles;4;49.493437;-1.154712
531;ÎLES SAINT-MARCOUF;ÎLES SAINT-MARCOUF;Île du Large;Île du Large;;;Colonies naturelles;Colonies naturelles;4;49.497966;-1.146308
532;CHAUSEY;CHAUSEY;Îles Chausey;Îles Chausey;;;Colonies naturelles;Colonies naturelles;4;48.873855;-1.827625
533;PAYS DE CAUX;PAYS DE CAUX;Petites Dalles - Grandes Dalles - Saint-Pierre;Petites Dalles - Grandes Dalles - Saint-Pierre;;;Colonies naturelles;Colonies naturelles;4;49.823196;0.519485
534;CALVADOS CÔTE DE NACRE;CALVADOS CÔTE DE NACRE;Port-en-Bessin - Colleville;Port-en-Bessin - Colleville;;;Colonies naturelles;Colonies naturelles;4;49.255342;-0.808162
535;PAYS DE CAUX;PAYS DE CAUX;Pourville-sur-Mer - Varengeville;Pourville-sur-Mer - Varengeville;;;Colonies naturelles;Colonies naturelles;4;49.918742;1.033017
536;PAYS DE CAUX;PAYS DE CAUX;Sainte-Adresse;Sainte-Adresse;;;Colonies urbaines;Colonies urbaines;4;49.505923;0.085953
537;RADE DE CHERBOURG;RADE DE CHERBOURG;Terre-plein des mielles Tourlaville;Terre-plein des mielles Tourlaville;;;Colonies naturelles;Colonies naturelles;4;49.6533157;-1.599481
538;CÔTE D'OPALE;CÔTE D'OPALE;Ardres;Ardres;;;Pont d'Ardres;Pont d'Ardres;4;50.894337;1.96082
539;FALAISES D'AULT;FALAISES D'AULT;AULT;AULT;;;Ville;Ville;4;50.1014;1.4465
540;PICARDIE MARITIME;PICARDIE MARITIME;Berck;Berck;;;Dunes de Berck : Mare l'Anse;Dunes de Berck : Mare l'Anse;4;50.435708;1.578162
541;BOULONNAIS (62);BOULONNAIS (62);Boulogne-sur-mer;Boulogne-sur-mer;;;Capécure;Capécure;4;50.725434;1.597298
542;BOULONNAIS (62);BOULONNAIS (62);Boulogne-sur-mer;Boulogne-sur-mer;;;digue carnot;digue carnot;4;50.732505;1.56595
543;BOULONNAIS (62);BOULONNAIS (62);Boulogne-sur-Mer;Boulogne-sur-Mer;;;port;port;4;50.723723;1.594645
544;BOULONNAIS (62);BOULONNAIS (62);Boulogne-sur-Mer;Boulogne-sur-Mer;;;Ville basse;Ville basse;4;50.722;1.607358
545;BOULONNAIS (62);BOULONNAIS (62);"Boulogne-sur-Mer ; Le Portel";"Boulogne-sur-Mer ; Le Portel";;;Capécure;Capécure;4;50.722314;1.583475
546;BOULONNAIS (62);BOULONNAIS (62);"Boulogne-sur-Mer ; Le Portel";"Boulogne-sur-Mer ; Le Portel";;;Port de commerce-Capitainerie;Port de commerce-Capitainerie;4;50.3683;1.6519
547;PICARDIE MARITIME;PICARDIE MARITIME;Camiers;Camiers;;;presqu'île de l'étang du Roi;presqu'île de l'étang du Roi;4;50.5635175615;1.611485593
548;BAIE DE SOMME;BAIE DE SOMME;Cayeux-sur-Mer;Cayeux-sur-Mer;;;Hâble d'Ault;Hâble d'Ault;4;50.161395;1.481375
549;BAIE DE SOMME;BAIE DE SOMME;Cayeux-sur-Mer;Cayeux-sur-Mer;;;Ville;Ville;4;50.1818;1.494
550;PICARDIE MARITIME;PICARDIE MARITIME;Conchil-le-Temple;Conchil-le-Temple;;;Foraine d'Authie;Foraine d'Authie;4;50.366141;1.651549
551;CÔTE D'OPALE;CÔTE D'OPALE;Coquelles;Coquelles;;;Eurotunnel;Eurotunnel;4;50.935261;1.821535
552;PICARDIE MARITIME;PICARDIE MARITIME;Dannes;Dannes;;;carrière de Dannes;carrière de Dannes;4;50.582556;1.623518
553;FLANDRE MARITIME;FLANDRE MARITIME;Dunkerque;Dunkerque;;;Arcellor Mittal;Arcellor Mittal;4;51.02536;2.293955
554;FLANDRE MARITIME;FLANDRE MARITIME;Dunkerque;Dunkerque;;;Arrière-port de Dunkerque;Arrière-port de Dunkerque;4;51.035366;2.24434
555;FLANDRE MARITIME;FLANDRE MARITIME;Dunkerque;Dunkerque;;;cimenterie;cimenterie;4;51.040398;2.317146
556;FLANDRE MARITIME;FLANDRE MARITIME;Dunkerque;Dunkerque;;;copenord;copenord;4;51.029116;2.24824
557;FLANDRE MARITIME;FLANDRE MARITIME;Dunkerque;Dunkerque;;;Glencore-manganèse;Glencore-manganèse;4;51.031609;2.273334
558;FLANDRE MARITIME;FLANDRE MARITIME;Dunkerque;Dunkerque;;;Malo-terminus;Malo-terminus;4;51.049218;2.399009
559;FLANDRE MARITIME;FLANDRE MARITIME;Dunkerque;Dunkerque;;;port est;port est;4;51.033268;2.243879
560;FLANDRE MARITIME;FLANDRE MARITIME;Dunkerque ;Dunkerque ;;;poste électrique;poste électrique;4;51.045063;2.33335
561;FLANDRE MARITIME;FLANDRE MARITIME;Dunkerque;Dunkerque;;;usine alumine Rio tinto;usine alumine Rio tinto;4;51.000515;2.169445
562;FLANDRE MARITIME;FLANDRE MARITIME;Dunkerque;Dunkerque;;;ville;ville;4;51.031498;2.380537
563;CÔTE D'OPALE;CÔTE D'OPALE;Escalles - Sangatte;Escalles - Sangatte;;;falaise du cap Blanc-Nez;falaise du cap Blanc-Nez;4;50.928282;1.71128
564;BAIE DE SOMME;BAIE DE SOMME;Fort-Mahon-Plage;Fort-Mahon-Plage;;;Ville;Ville;4;50.341474;1.551472
565;FLANDRE MARITIME;FLANDRE MARITIME;Ghyvelde;Ghyvelde;;;Dunes de Ghyvelde : Lac Mayeux;Dunes de Ghyvelde : Lac Mayeux;4;51.060465;2.538
566;FLANDRE MARITIME;FLANDRE MARITIME;Ghyvelde;Ghyvelde;;;Lac des Moëres;Lac des Moëres;4;51.051995;2.535768
567;FLANDRE MARITIME;FLANDRE MARITIME;Grande-Synthe;Grande-Synthe;;;Arcellor Mittal;Arcellor Mittal;4;50.985562;2.289754
568;FLANDRE MARITIME;FLANDRE MARITIME;Grand-Fort-Philippe;Grand-Fort-Philippe;;;plage;plage;4;51.009718;2.096373
569;FLANDRE MARITIME;FLANDRE MARITIME;Gravelines;Gravelines;;;comilog;comilog;4;51.012959;2.162543
570;FLANDRE MARITIME;FLANDRE MARITIME;Gravelines;Gravelines;;;Espace naturel des Hems Saint-Pol;Espace naturel des Hems Saint-Pol;4;51.000958;2.13634
571;FLANDRE MARITIME;FLANDRE MARITIME;Gravelines;Gravelines;;;ex raffinerie SRD;ex raffinerie SRD;4;51.041913;2.328937
572;FLANDRE MARITIME;FLANDRE MARITIME;Gravelines;Gravelines;;;ferme aquacole;ferme aquacole;4;51.019089;2.137541
573;FLANDRE MARITIME;FLANDRE MARITIME;Gravelines;Gravelines;;;lagunage;lagunage;4;50.99967;2.129686
574;FLANDRE MARITIME;FLANDRE MARITIME;Gravelines;Gravelines;;;port;port;4;51.012995;2.165886
575;FLANDRE MARITIME;FLANDRE MARITIME;Gravelines;Gravelines;;;triangle centrale EDF;triangle centrale EDF;4;51.025664;2.147438
576;PICARDIE MARITIME;PICARDIE MARITIME;Groffliers;Groffliers;;;pâtures nord de la Baie d'Auhie;pâtures nord de la Baie d'Auhie;4;50.3733;1.6145
577;BAIE DE SOMME;BAIE DE SOMME;Lanchers;Lanchers;;;Maison de l'oiseau;Maison de l'oiseau;4;50.196847;1.551948
578;BAIE DE SOMME;BAIE DE SOMME;Le Crotoy;Le Crotoy;;;le Marais du Crotoy;le Marais du Crotoy;4;50.238;1.607575
579;BOULONNAIS (62);BOULONNAIS (62);Le Portel;Le Portel;;;friche hub terminal;friche hub terminal;4;50.721878;1.57596
580;BOULONNAIS (62);BOULONNAIS (62);Le Portel;Le Portel;;; ; ;4;50.705329;1.570342
581;CÔTE D'OPALE;CÔTE D'OPALE;Les Attaques;Les Attaques;;;Bassins de décantation de la sucrerie;Bassins de décantation de la sucrerie;4;50.893461;1.961119
582;FLANDRE MARITIME;FLANDRE MARITIME;Loon plage;Loon plage;;;Capitainerie;Capitainerie;4;51.031672;2.195442
583;FLANDRE MARITIME;FLANDRE MARITIME;Loon plage;Loon plage;;;plage du Clipon;plage du Clipon;4;51.035369;2.201779
585;FLANDRE MARITIME;FLANDRE MARITIME;Loon plage;Loon plage;;;port;port;4;51.029345;2.193692
586;PICARDIE MARITIME;PICARDIE MARITIME;Merlimont;Merlimont;;;Garenne de Merlimont;Garenne de Merlimont;4;50.446801;1.584036
587;PICARDIE MARITIME;PICARDIE MARITIME;Merlimont;Merlimont;;;Marais de Balançon;Marais de Balançon;4;50.441246;1.637407
